https://www.ted.com/talks/a_robot_that_flies_like_a_bird,10,0,1,19,2,4,23,12,25,0,0,2,1,0,0,0,0,,,
https://www.ted.com/talks/sir_ken_robinson_bring_on_the_revolution,6,0,4,10,13,5,5,36,4,0,0,1,14,0,0,1,0,,,
https://www.ted.com/talks/reggie_watts_disorients_you_in_the_most_entertaining_way,5,6,2,13,31,0,18,5,11,1,2,3,1,2,1,1,0,,,
https://www.ted.com/talks/ric_elias,15,0,8,5,3,2,1,51,4,0,0,3,8,1,0,0,0,,,
https://www.ted.com/talks/malcolm_gladwell_on_spaghetti_sauce,3,1,1,20,15,19,11,12,3,2,0,3,10,1,1,1,1,,,
https://www.ted.com/talks/johnny_lee_demos_wii_remote_hacks,2,0,1,17,1,8,32,13,24,0,0,1,2,0,0,0,0,,,
https://www.ted.com/talks/alexander_tsiaras_conception_to_birth_visualized,24,0,1,22,0,10,4,14,16,0,2,2,3,1,0,0,0,,,
https://www.ted.com/talks/may_el_khalil_making_peace_is_a_marathon,11,0,22,5,0,4,3,40,3,1,0,3,6,2,0,0,0,,,
https://www.ted.com/talks/marco_tempest_the_magic_of_truth_and_lies_on_ipods,20,0,1,22,7,1,15,8,18,1,1,3,2,1,0,0,0,,,
https://www.ted.com/talks/sheryl_sandberg_why_we_have_too_few_women_leaders,4,0,12,5,2,11,1,39,3,1,1,2,17,2,0,0,0,,,
https://www.ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life,6,0,7,12,5,8,8,32,4,1,1,1,13,2,0,0,0,,,
https://www.ted.com/talks/russell_foster_why_do_we_sleep,2,0,0,20,7,36,2,8,2,1,0,3,17,1,0,0,1,,,
https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world,28,0,1,32,0,12,2,14,8,0,0,1,0,0,0,0,0,,,
https://www.ted.com/talks/brene_brown_listening_to_shame,9,0,24,5,6,6,3,34,4,1,0,1,7,0,0,0,0,,,
https://www.ted.com/talks/matthieu_ricard_on_the_habits_of_happiness,17,1,2,12,4,9,1,39,2,2,0,3,7,1,1,0,0,,,
https://www.ted.com/talks/david_christian_big_history,7,1,1,28,0,22,5,16,7,1,3,1,7,2,1,0,1,,,
https://www.ted.com/talks/terry_moore_how_to_tie_your_shoes,2,0,1,6,31,26,12,4,4,0,5,1,6,1,0,1,1,,,
https://www.ted.com/talks/andy_puddicombe_all_it_takes_is_10_mindful_minutes,7,1,1,9,5,14,2,38,1,1,5,0,14,2,1,0,1,,,
https://www.ted.com/talks/ze_frank_s_nerdcore_comedy,1,4,1,3,55,1,8,4,2,5,9,4,0,2,1,1,0,,,
https://www.ted.com/talks/blaise_aguera_y_arcas_demos_photosynth,3,0,0,8,0,3,8,4,72,0,1,0,0,0,0,0,0,,,
https://www.ted.com/talks/jeff_han_demos_his_breakthrough_touchscreen,3,0,0,11,1,5,12,6,56,1,2,0,1,0,0,0,0,,,
https://www.ted.com/talks/derek_sivers_how_to_start_a_movement,3,0,3,10,21,8,10,27,3,0,2,0,13,0,0,1,0,,,
https://www.ted.com/talks/philip_zimbardo_on_the_psychology_of_evil,2,1,11,16,0,17,3,22,10,1,2,1,14,1,1,0,1,,,
https://www.ted.com/talks/ken_robinson_how_to_escape_education_s_death_valley,4,0,4,8,15,10,5,32,3,0,1,0,17,0,0,1,0,,,
https://www.ted.com/talks/david_pogue_10_top_time_saving_tech_tips,1,1,0,4,22,46,5,1,1,2,9,4,2,3,1,1,1,,,
https://www.ted.com/talks/julian_treasure_how_to_speak_so_that_people_want_to_listen,4,0,1,9,4,31,3,25,0,0,4,0,17,1,0,0,1,,,
https://www.ted.com/talks/michael_shermer_on_believing_strange_things,2,0,1,9,31,15,5,4,2,0,3,2,25,2,0,1,1,,,
https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful,24,0,3,6,0,3,1,45,1,2,3,0,10,1,0,0,0,,,
https://www.ted.com/talks/jack_andraka_a_promising_test_for_pancreatic_cancer_from_a_teenager,3,0,5,13,1,6,20,26,22,0,0,1,3,1,0,0,0,,,
https://www.ted.com/talks/seth_godin_on_sliced_bread,1,0,2,11,14,18,9,20,2,1,3,1,16,1,0,1,1,,,
https://www.ted.com/talks/rita_pierson_every_kid_needs_a_champion,13,0,8,5,9,3,1,47,3,0,1,0,10,0,0,1,0,,,
https://www.ted.com/talks/hyeonseo_lee_my_escape_from_north_korea,6,1,42,6,0,6,1,24,9,0,2,0,2,0,1,0,0,,,
https://www.ted.com/talks/adora_svitak,6,1,11,9,8,3,6,27,12,1,4,2,10,1,1,0,0,,,
https://www.ted.com/talks/jane_mcgonigal_gaming_can_make_a_better_world,2,1,6,14,5,8,13,25,6,1,2,1,12,5,1,0,0,,,
https://www.ted.com/talks/richard_dawkins_on_militant_atheism,2,1,22,6,8,7,4,20,4,1,1,3,17,4,1,0,0,,,
https://www.ted.com/talks/jay_walker_on_the_world_s_english_mania,2,2,1,12,3,23,1,9,5,2,13,4,9,14,1,0,1,,,
https://www.ted.com/talks/jon_ronson_strange_answers_to_the_psychopath_test,4,1,5,30,11,14,5,5,6,2,4,1,8,3,1,1,1,,,
https://www.ted.com/talks/beau_lotto_optical_illusions_show_how_we_see,4,3,0,32,4,19,8,6,8,1,5,1,7,3,1,0,1,,,
https://www.ted.com/talks/candy_chang_before_i_die_i_want_to,24,0,9,5,1,1,5,44,2,0,3,1,4,0,0,0,0,,,
https://www.ted.com/talks/amy_webb_how_i_hacked_online_dating,2,0,4,11,32,10,16,13,1,1,2,2,5,2,0,1,0,,,
https://www.ted.com/talks/salman_khan_let_s_use_video_to_reinvent_education,2,0,3,12,2,8,21,28,12,0,1,0,10,0,0,0,0,,,
https://www.ted.com/talks/john_wooden_on_the_difference_between_winning_and_success,10,1,4,7,4,5,2,48,2,3,3,0,7,1,1,0,0,,,
https://www.ted.com/talks/ron_gutman_the_hidden_power_of_smiling,9,0,1,13,15,15,3,28,1,0,4,0,10,1,0,1,1,,,
https://www.ted.com/talks/alain_de_botton_a_kinder_gentler_philosophy_of_success,5,0,5,13,11,8,6,31,2,0,2,0,16,1,0,1,0,,,
https://www.ted.com/talks/dan_ariely_asks_are_we_in_control_of_our_own_decisions,1,0,1,25,17,18,9,9,5,0,1,0,13,0,0,1,1,,,
https://www.ted.com/talks/joshua_foer_feats_of_memory_anyone_can_do,2,0,1,24,4,21,5,27,4,2,2,0,8,0,0,0,1,,,
https://www.ted.com/talks/theo_jansen_creates_new_creatures,9,1,1,18,3,2,21,9,33,1,1,0,0,1,1,0,0,,,
https://www.ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work,1,0,1,15,3,27,6,23,1,1,3,0,17,0,0,0,1,,,
https://www.ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work,1,1,6,7,7,14,8,20,2,3,6,1,18,7,1,0,1,,,
https://www.ted.com/talks/andrew_solomon_depression_the_secret_we_share,13,0,23,8,1,16,1,29,2,1,1,0,4,0,0,0,1,,,
https://www.ted.com/talks/bunker_roy,7,0,11,14,3,5,9,34,9,0,2,0,6,0,0,0,0,,,
https://www.ted.com/talks/william_li,1,0,3,16,0,23,7,17,11,0,2,0,19,1,0,0,1,,,
https://www.ted.com/talks/vijay_kumar_robots_that_fly_and_cooperate,3,0,1,20,1,6,18,13,34,0,1,0,2,0,0,0,0,,,
https://www.ted.com/talks/dan_pallotta_the_way_we_think_about_charity_is_dead_wrong,1,0,10,5,0,15,6,22,7,1,1,1,29,2,0,0,1,,,
https://www.ted.com/talks/ramesh_raskar_a_camera_that_takes_one_trillion_frames_per_second,5,0,0,23,1,8,17,7,37,0,1,0,1,0,0,0,0,,,
https://www.ted.com/talks/kevin_slavin_how_algorithms_shape_our_world,2,2,1,30,2,22,9,6,14,1,2,0,7,1,1,0,1,,,
https://www.ted.com/talks/gever_tulley_on_5_dangerous_things_for_kids,1,1,9,5,16,13,6,14,1,1,5,0,23,4,1,1,1,,,
https://www.ted.com/talks/derek_sivers_keep_your_goals_to_yourself,1,1,2,7,7,25,4,15,2,0,11,1,17,7,1,0,1,,,
https://www.ted.com/talks/eli_pariser_beware_online_filter_bubbles,0,0,8,10,0,34,2,10,7,0,2,0,26,1,0,0,1,,,
https://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful,28,0,21,3,2,1,1,31,9,0,0,0,2,0,0,0,0,,,
https://www.ted.com/talks/vilayanur_ramachandran_on_your_mind,2,0,1,32,5,19,12,8,16,0,1,0,4,0,0,0,1,,,
https://www.ted.com/talks/martin_seligman_on_the_state_of_psychology,3,1,2,15,1,23,4,27,3,2,4,1,13,1,1,0,1,,,
